Nb de frequency :    50
 0.1000
  0.166744E-04  0.210220E-06 -0.473205E-01  0.234003E-05  0.577589E-03 -0.606524E-08
  0.382568E-03  0.722776E-06 -0.340317E-03  0.516560E-05 -0.405690E-03 -0.163078E-05
  0.166744E-04  0.210220E-06 -0.473205E-01  0.234003E-05  0.577589E-03 -0.606524E-08
  0.382568E-03  0.722776E-06 -0.340317E-03  0.516560E-05 -0.405690E-03 -0.163078E-05
  0.166744E-04  0.210220E-06 -0.473205E-01  0.234003E-05  0.577589E-03 -0.606524E-08
  0.382568E-03  0.722776E-06 -0.340317E-03  0.516560E-05 -0.405690E-03 -0.163078E-05
 -0.218786E-06  0.167158E-04  0.553354E-01 -0.578333E-03 -0.101225E-04  0.150620E-07
 -0.145156E-05  0.383371E-03  0.401430E-03  0.410216E-03 -0.489365E-05  0.162753E-06
 -0.218786E-06  0.167158E-04  0.553354E-01 -0.578333E-03 -0.101225E-04  0.150620E-07
 -0.145156E-05  0.383371E-03  0.401430E-03  0.410216E-03 -0.489365E-05  0.162753E-06
 -0.218786E-06  0.167158E-04  0.553354E-01 -0.578333E-03 -0.101225E-04  0.150620E-07
 -0.145156E-05  0.383371E-03  0.401430E-03  0.410216E-03 -0.489365E-05  0.162753E-06
 -0.533499E-04  0.140250E-03  0.174588E+03 -0.185505E-02 -0.154153E-02  0.313967E-04
  0.359334E-04  0.161999E-03  0.125072E+01 -0.631473E-03  0.616550E-03 -0.420704E-04
 -0.533499E-04  0.140250E-03  0.174588E+03 -0.185505E-02 -0.154153E-02  0.313967E-04
  0.359334E-04  0.161999E-03  0.125072E+01 -0.631473E-03  0.616550E-03 -0.420704E-04
 -0.533499E-04  0.140250E-03  0.174588E+03 -0.185505E-02 -0.154153E-02  0.313967E-04
  0.359334E-04  0.161999E-03  0.125072E+01 -0.631473E-03  0.616550E-03 -0.420704E-04
  0.106479E-05 -0.257398E-03  0.728384E+00  0.775593E-02 -0.845527E-05  0.500237E-07
 -0.307467E-05 -0.495381E-02  0.523001E-02 -0.635543E-02  0.295268E-04 -0.681144E-05
  0.106479E-05 -0.257398E-03  0.728384E+00  0.775593E-02 -0.845527E-05  0.500237E-07
 -0.307467E-05 -0.495381E-02  0.523001E-02 -0.635543E-02  0.295268E-04 -0.681144E-05
  0.106479E-05 -0.257398E-03  0.728384E+00  0.775593E-02 -0.845527E-05  0.500237E-07
 -0.307467E-05 -0.495381E-02  0.523001E-02 -0.635543E-02  0.295268E-04 -0.681144E-05
  0.256830E-03  0.228910E-05  0.289369E+00 -0.649622E-04  0.773970E-02  0.346568E-07
  0.496346E-02  0.101344E-04  0.205665E-02 -0.844826E-04 -0.637997E-02 -0.198398E-04
  0.256830E-03  0.228910E-05  0.289369E+00 -0.649622E-04  0.773970E-02  0.346568E-07
  0.496346E-02  0.101344E-04  0.205665E-02 -0.844826E-04 -0.637997E-02 -0.198398E-04
  0.256830E-03  0.228910E-05  0.289369E+00 -0.649622E-04  0.773970E-02  0.346568E-07
  0.496346E-02  0.101344E-04  0.205665E-02 -0.844826E-04 -0.637997E-02 -0.198398E-04
 -0.312226E-07  0.909204E-07  0.148084E+00 -0.970601E-06 -0.891515E-06  0.247615E-07
 -0.328975E-07  0.207296E-07  0.106127E-02 -0.867175E-06 -0.260241E-06 -0.408207E-07
 -0.312226E-07  0.909204E-07  0.148084E+00 -0.970601E-06 -0.891515E-06  0.247615E-07
 -0.328975E-07  0.207296E-07  0.106127E-02 -0.867175E-06 -0.260241E-06 -0.408207E-07
 -0.312226E-07  0.909204E-07  0.148084E+00 -0.970601E-06 -0.891515E-06  0.247615E-07
 -0.328975E-07  0.207296E-07  0.106127E-02 -0.867175E-06 -0.260241E-06 -0.408207E-07
  0.291557E-03  0.694070E-06  0.371326E-02  0.110724E-05  0.843085E-02  0.380663E-07
  0.526186E-02  0.200780E-05  0.314142E-04  0.302555E-05 -0.664752E-02 -0.120981E-04
  0.291557E-03  0.694070E-06  0.371326E-02  0.110724E-05  0.843085E-02  0.380663E-07
  0.526186E-02  0.200780E-05  0.314142E-04  0.302555E-05 -0.664752E-02 -0.120981E-04
  0.291557E-03  0.694070E-06  0.371326E-02  0.110724E-05  0.843085E-02  0.380663E-07
  0.526186E-02  0.200780E-05  0.314142E-04  0.302555E-05 -0.664752E-02 -0.120981E-04
 -0.119585E-05  0.292480E-03 -0.138021E+00 -0.844845E-02 -0.215756E-05 -0.274391E-07
  0.425315E-05  0.526451E-02 -0.990908E-03  0.663827E-02  0.243436E-04  0.133871E-05
 -0.119585E-05  0.292480E-03 -0.138021E+00 -0.844845E-02 -0.215756E-05 -0.274391E-07
  0.425315E-05  0.526451E-02 -0.990908E-03  0.663827E-02  0.243436E-04  0.133871E-05
 -0.119585E-05  0.292480E-03 -0.138021E+00 -0.844845E-02 -0.215756E-05 -0.274391E-07
  0.425315E-05  0.526451E-02 -0.990908E-03  0.663827E-02  0.243436E-04  0.133871E-05
  0.194833E-04 -0.552356E-04 -0.834410E+02  0.637883E-03  0.530149E-03 -0.146091E-04
  0.220604E-04 -0.138833E-03 -0.597700E+00  0.407816E-03  0.127363E-03 -0.236975E-06
  0.194833E-04 -0.552356E-04 -0.834410E+02  0.637883E-03  0.530149E-03 -0.146091E-04
  0.220604E-04 -0.138833E-03 -0.597700E+00  0.407816E-03  0.127363E-03 -0.236975E-06
  0.194833E-04 -0.552356E-04 -0.834410E+02  0.637883E-03  0.530149E-03 -0.146091E-04
