
      0   2720   2069      3
    1 -0.8316963E+00 -0.1072533E+01 -0.1511241E+00  0.6264477E+00  0.7794030E+00  0.9710762E-02  0.4956800E-01
    1 -0.7005215E+00 -0.1162261E+01 -0.1517662E+00  0.4974858E+00  0.8674094E+00  0.1043528E-01  0.4725743E-01
    1 -0.5674847E+00 -0.1232759E+01 -0.4556115E+00  0.4367487E+00  0.8995561E+00 -0.7020249E-02  0.4740321E-01
    1 -0.7054406E+00 -0.1159150E+01 -0.4556228E+00  0.5042729E+00  0.8635111E+00 -0.7576652E-02  0.4758326E-01
    1 -0.5640137E+00 -0.1234444E+01 -0.1523243E+00  0.4332391E+00  0.9012560E+00  0.6443861E-02  0.4657283E-01
    1 -0.4206844E+00 -0.1290650E+01 -0.1519232E+00  0.2959530E+00  0.9551761E+00  0.7089605E-02  0.4715373E-01
    1 -0.2710229E+00 -0.1329164E+01 -0.4553705E+00  0.2017741E+00  0.9794207E+00 -0.4716813E-02  0.4754543E-01
    1 -0.4224980E+00 -0.1290101E+01 -0.4554931E+00  0.2959089E+00  0.9551893E+00 -0.7163526E-02  0.4752554E-01
    1 -0.2700092E+00 -0.1329422E+01 -0.1517766E+00  0.2005001E+00  0.9796818E+00  0.4816683E-02  0.4741058E-01
    1 -0.1154852E+00 -0.1352562E+01 -0.1517886E+00  0.9369522E-01  0.9955710E+00  0.7725475E-02  0.4756948E-01
    1  0.4075819E-01 -0.1356463E+01 -0.4553425E+00 -0.4401034E-01  0.9990119E+00 -0.6197621E-02  0.4775189E-01
    1 -0.1160901E+00 -0.1352504E+01 -0.4553570E+00  0.9370390E-01  0.9955703E+00 -0.7707746E-02  0.4770248E-01
    1  0.4111270E-01 -0.1356478E+01 -0.1516792E+00 -0.4447091E-01  0.9989907E+00  0.6320133E-02  0.4773773E-01
    1  0.1978682E+00 -0.1343541E+01 -0.1516639E+00 -0.1207190E+00  0.9926568E+00  0.7711059E-02  0.4780174E-01
    1  0.3514637E+00 -0.1311918E+01 -0.4553482E+00 -0.2813786E+00  0.9595630E+00 -0.8060031E-02  0.4792868E-01
    1  0.1975199E+00 -0.1343626E+01 -0.4553155E+00 -0.1202463E+00  0.9927126E+00 -0.7907442E-02  0.4778637E-01
    1  0.3517178E+00 -0.1311840E+01 -0.1517331E+00 -0.2813632E+00  0.9595677E+00  0.8044074E-02  0.4785349E-01
    1  0.5007629E+00 -0.1260922E+01 -0.1517266E+00 -0.3626824E+00  0.9318998E+00  0.4922812E-02  0.4783497E-01
    1  0.6436594E+00 -0.1195083E+01 -0.4553059E+00 -0.4716581E+00  0.8817554E+00 -0.6797468E-02  0.4796111E-01
    1  0.5006111E+00 -0.1260994E+01 -0.4552507E+00 -0.3624792E+00  0.9319786E+00 -0.4964272E-02  0.4781808E-01
    1  0.6437316E+00 -0.1195044E+01 -0.1517621E+00 -0.4716620E+00  0.8817533E+00  0.6799277E-02  0.4788592E-01
    1  0.7774436E+00 -0.1111856E+01 -0.1516829E+00 -0.5815059E+00  0.8135287E+00  0.4685692E-02  0.4790815E-01
    1  0.9018314E+00 -0.1014763E+01 -0.4553460E+00 -0.6453491E+00  0.7638227E+00 -0.9970564E-02  0.4802865E-01
    1  0.7774265E+00 -0.1111875E+01 -0.4552675E+00 -0.5815006E+00  0.8135323E+00 -0.4722377E-02  0.4787183E-01
    1  0.9017594E+00 -0.1014822E+01 -0.1517490E+00 -0.6453732E+00  0.7638023E+00  0.9964280E-02  0.4791122E-01
    1  0.1013223E+01 -0.9034201E+00 -0.1515914E+00 -0.7635238E+00  0.6456957E+00  0.1041097E-01  0.4812845E-01
    1  0.1110788E+01 -0.7788120E+00 -0.4552225E+00 -0.8119627E+00  0.5836813E+00 -0.5723095E-02  0.4787694E-01
    1  0.1013400E+01 -0.9032331E+00 -0.4553780E+00 -0.7637377E+00  0.6454403E+00 -0.1055934E-01  0.4812908E-01
    1  0.1110718E+01 -0.7788892E+00 -0.1516702E+00 -0.8119215E+00  0.5837393E+00  0.5656792E-02  0.4795771E-01
    1  0.1194291E+01 -0.6451983E+00 -0.1517668E+00 -0.8805614E+00  0.4738918E+00  0.6178868E-02  0.4795136E-01
    1  0.1260450E+01 -0.5020219E+00 -0.4552819E+00 -0.9321379E+00  0.3620791E+00 -0.4199535E-02  0.4787251E-01
    1  0.1194319E+01 -0.6451465E+00 -0.4552963E+00 -0.8805631E+00  0.4738887E+00 -0.6174966E-02  0.4801194E-01
    1  0.1260396E+01 -0.5021311E+00 -0.1517068E+00 -0.9320803E+00  0.3622280E+00  0.4157190E-02  0.4790022E-01
    1  0.1311295E+01 -0.3528401E+00 -0.1517524E+00 -0.9601966E+00  0.2791554E+00  0.9732270E-02  0.4793346E-01
    1  0.1343264E+01 -0.1982019E+00 -0.4553333E+00 -0.9922315E+00  0.1240480E+00 -0.9407485E-02  0.4802640E-01
    1  0.1311350E+01 -0.3526593E+00 -0.4553171E+00 -0.9601925E+00  0.2791691E+00 -0.9745872E-02  0.4799624E-01
    1  0.1343207E+01 -0.1984117E+00 -0.1516246E+00 -0.9921914E+00  0.1243803E+00  0.9258079E-02  0.4807003E-01
    1  0.1356474E+01 -0.4089069E-01 -0.1516788E+00 -0.9989513E+00  0.4540912E-01  0.5847671E-02  0.4795744E-01
    1  0.1352687E+01  0.1167061E+00 -0.4553238E+00 -0.9956326E+00 -0.9315058E-01 -0.6224627E-02  0.4802974E-01
    1  0.1356488E+01 -0.4087789E-01 -0.4552431E+00 -0.9989481E+00  0.4547105E-01 -0.5931722E-02  0.4787397E-01
    1  0.1352685E+01  0.1167141E+00 -0.1517476E+00 -0.9956331E+00 -0.9314567E-01  0.6223260E-02  0.4796004E-01
    1  0.1329001E+01  0.2726042E+00 -0.1517272E+00 -0.9786730E+00 -0.2053879E+00  0.3885404E-02  0.4790102E-01
    1  0.1288831E+01  0.4253293E+00 -0.4553010E+00 -0.9540928E+00 -0.2993737E+00 -0.9074342E-02  0.4801146E-01
    1  0.1328976E+01  0.2727115E+00 -0.4552673E+00 -0.9786448E+00 -0.2055216E+00 -0.3891628E-02  0.4790646E-01
