
   8.88303757       1.59469914       1.05420315     -0.983020723       4280.51514      -3.13541102       7.46268654      -2.76715350       2508.81372      -1.57307446      0.212992266     -0.181503892       4365.13232      -1.57086158       1.76463842      0.762060225       1507.53699      -3.14135957       11.8175106      -1.94106865       3449.39307      -1.57128823       11.7552900       1.57173407       8.88303757       1.59469914       1.05420315     -0.983020723       4280.51514      -3.13541102       7.46268654      -2.76715350       2508.81372      -1.57307446      0.212992266     -0.181503892       4365.13232      -1.57086158       1.76463842      0.762060225       1507.53699      -3.14135957       11.8175106      -1.94106865       3449.39307      -1.57128823       11.7552900       1.57173407       8.88303757       1.59469914       1.05420315     -0.983020723       4280.51514      -3.13541102       7.46268654      -2.76715350       2508.81372      -1.57307446      0.212992266     -0.181503892       4365.13232      -1.57086158       1.76463842      0.762060225       1507.53699      -3.14135957       11.8175106      -1.94106865       3449.39307      -1.57128823       11.7552900       1.57173407    
  -4762.64844       1.66744339E-05   91.1060410       2.10219881E-07  -53.8215523      -4.73205224E-02  -26.7183285       2.33768674E-06   20011.8047       5.77639847E-04   1.45446289      -6.06523853E-09   3014.21558       3.82567931E-04  -42.8738594       7.22776178E-07   5.57800817      -3.40317114E-04   467.857697       3.91145022E-06   22773.6758       2.56161584E-04  -3.71700311      -1.63077948E-06  -4762.64844       1.66744339E-05   91.1060410       2.10219881E-07  -53.8215523      -4.73205224E-02  -26.7183285       2.33768674E-06   20011.8047       5.77639847E-04   1.45446289      -6.06523853E-09   3014.21558       3.82567931E-04  -42.8738594       7.22776178E-07   5.57800817      -3.40317114E-04   467.857697       3.91145022E-06   22773.6758       2.56161584E-04  -3.71700311      -1.63077948E-06  -4762.64844       1.66744339E-05   91.1060410       2.10219881E-07  -53.8215523      -4.73205224E-02  -26.7183285       2.33768674E-06   20011.8047       5.77639847E-04   1.45446289      -6.06523853E-09   3014.21558       3.82567931E-04  -42.8738594       7.22776178E-07   5.57800817      -3.40317114E-04   467.857697       3.91145022E-06   22773.6758       2.56161584E-04  -3.71700311      -1.63077948E-06
  -92.4722595      -2.18785502E-07  -4760.39941       1.67158050E-05   57.7823296       5.53354286E-02  -20168.5215      -5.78382460E-04  -91.3576965      -1.01347050E-05  -1.11198092       1.50619606E-08   32.5614471      -1.45155536E-06   3036.40186       3.83370585E-04  -19.9310570       4.01430065E-04  -22903.8887      -2.53018952E-04   399.750092      -7.40674750E-06  0.418222159       1.62753466E-07  -92.4722595      -2.18785502E-07  -4760.39941       1.67158050E-05   57.7823296       5.53354286E-02  -20168.5215      -5.78382460E-04  -91.3576965      -1.01347050E-05  -1.11198092       1.50619606E-08   32.5614471      -1.45155536E-06   3036.40186       3.83370585E-04  -19.9310570       4.01430065E-04  -22903.8887      -2.53018952E-04   399.750092      -7.40674750E-06  0.418222159       1.62753466E-07  -92.4722595      -2.18785502E-07  -4760.39941       1.67158050E-05   57.7823296       5.53354286E-02  -20168.5215      -5.78382460E-04  -91.3576965      -1.01347050E-05  -1.11198092       1.50619606E-08   32.5614471      -1.45155536E-06   3036.40186       3.83370585E-04  -19.9310570       4.01430065E-04  -22903.8887      -2.53018952E-04   399.750092      -7.40674750E-06  0.418222159       1.62753466E-07
   8.91983223      -5.33498824E-05  -8.16119003       1.40249729E-04   186426.234       174.588074       348.438354      -1.84330938E-03   204.342743      -1.53346953E-03  -8.37267399       3.13967466E-05   13.4541092       3.59334044E-05   96.5480881       1.61999284E-04  -23666.4746       1.25071800      -858.426758      -9.31458198E-04   80.9765167       6.69002533E-04  0.226963520      -4.20703545E-05   8.91983223      -5.33498824E-05  -8.16119003       1.40249729E-04   186426.234       174.588074       348.438354      -1.84330938E-03   204.342743      -1.53346953E-03  -8.37267399       3.13967466E-05   13.4541092       3.59334044E-05   96.5480881       1.61999284E-04  -23666.4746       1.25071800      -858.426758      -9.31458198E-04   80.9765167       6.69002533E-04  0.226963520      -4.20703545E-05   8.91983223      -5.33498824E-05  -8.16119003       1.40249729E-04   186426.234       174.588074       348.438354      -1.84330938E-03   204.342743      -1.53346953E-03  -8.37267399       3.13967466E-05   13.4541092       3.59334044E-05   96.5480881       1.61999284E-04  -23666.4746       1.25071800      -858.426758      -9.31458198E-04   80.9765167       6.69002533E-04  0.226963520      -4.20703545E-05
   68.6223145      -2.88541202E-07  -6058.62158      -2.56355124E-04   804.487183      0.728092551       622645.562       7.74256233E-03  -19.4426212      -2.30401674E-05  -14.7049541       1.03679490E-07  -67.7898788       5.40149631E-06  -49277.0430      -4.95568756E-03  -191.884109       5.21743204E-03   295882.219       2.27626576E-03  -628.984253       6.72694284E-07  -9.37141800       9.51668369E-07   68.6223145      -2.88541202E-07  -6058.62158      -2.56355124E-04   804.487183      0.728092551       622645.562       7.74256233E-03  -19.4426212      -2.30401674E-05  -14.7049541       1.03679490E-07  -67.7898788       5.40149631E-06  -49277.0430      -4.95568756E-03  -191.884109       5.21743204E-03   295882.219       2.27626576E-03  -628.984253       6.72694284E-07  -9.37141800       9.51668369E-07   68.6223145      -2.88541202E-07  -6058.62158      -2.56355124E-04   804.487183      0.728092551       622645.562       7.74256233E-03  -19.4426212      -2.30401674E-05  -14.7049541       1.03679490E-07  -67.7898788       5.40149631E-06  -49277.0430      -4.95568756E-03  -191.884109       5.21743204E-03   295882.219       2.27626576E-03  -628.984253       6.72694284E-07  -9.37141800       9.51668369E-07
   6062.45898       2.56925734E-04   95.5655060       5.14392752E-07   331.163177      0.289071172      -712.491821       1.96308956E-05   623113.438       7.73343304E-03  -16.6620979       1.29110418E-07   49012.1445       4.95866546E-03   11.5273590       6.64138497E-06  -21.9120255       2.09782459E-03   284.218018      -7.52330243E-06   293736.469       2.25181645E-03  -428.423553      -2.01306702E-05   6062.45898       2.56925734E-04   95.5655060       5.14392752E-07   331.163177      0.289071172      -712.491821       1.96308956E-05   623113.438       7.73343304E-03  -16.6620979       1.29110418E-07   49012.1445       4.95866546E-03   11.5273590       6.64138497E-06  -21.9120255       2.09782459E-03   284.218018      -7.52330243E-06   293736.469       2.25181645E-03  -428.423553      -2.01306702E-05   6062.45898       2.56925734E-04   95.5655060       5.14392752E-07   331.163177      0.289071172      -712.491821       1.96308956E-05   623113.438       7.73343304E-03  -16.6620979       1.29110418E-07   49012.1445       4.95866546E-03   11.5273590       6.64138497E-06  -21.9120255       2.09782459E-03   284.218018      -7.52330243E-06   293736.469       2.25181645E-03  -428.423553      -2.01306702E-05
   1.25801289      -3.12225907E-08  -1.02260590       9.09203663E-08   126.235435      0.148084089       22.2804356      -9.48307559E-07   10.0597210      -9.25507663E-07   29.0247822       2.47615386E-08  0.704684973      -3.28975140E-08  -1.25091374       2.07295674E-08  -6.88107347       1.06127094E-03   6.84539843      -8.95114511E-07   3.82833481      -2.88616860E-07   7.25708390E-03  -4.08206695E-08   1.25801289      -3.12225907E-08  -1.02260590       9.09203663E-08   126.235435      0.148084089       22.2804356      -9.48307559E-07   10.0597210      -9.25507663E-07   29.0247822       2.47615386E-08  0.704684973      -3.28975140E-08  -1.25091374       2.07295674E-08  -6.88107347       1.06127094E-03   6.84539843      -8.95114511E-07   3.82833481      -2.88616860E-07   7.25708390E-03  -4.08206695E-08   1.25801289      -3.12225907E-08  -1.02260590       9.09203663E-08   126.235435      0.148084089       22.2804356      -9.48307559E-07   10.0597210      -9.25507663E-07   29.0247822       2.47615386E-08  0.704684973      -3.28975140E-08  -1.25091374       2.07295674E-08  -6.88107347       1.06127094E-03   6.84539843      -8.95114511E-07   3.82833481      -2.88616860E-07   7.25708390E-03  -4.08206695E-08
   4476.51270       2.91556556E-04  -61.6867943       6.94069968E-07   7.65861988       3.71325505E-03   117.164032       1.10396218E-06   64590.7383       8.43172520E-03 -0.189331740       3.80663110E-08   144018.109       5.26186218E-03   2.16909266       2.00779755E-06 -0.539341688       3.14142198E-05  -99.3879318      -4.47910764E-07   90789.9141       2.45550252E-03  -390.100281      -1.20981413E-05   4476.51270       2.91556556E-04  -61.6867943       6.94069968E-07   7.65861988       3.71325505E-03   117.164032       1.10396218E-06   64590.7383       8.43172520E-03 -0.189331740       3.80663110E-08   144018.109       5.26186218E-03   2.16909266       2.00779755E-06 -0.539341688       3.14142198E-05  -99.3879318      -4.47910764E-07   90789.9141       2.45550252E-03  -390.100281      -1.20981413E-05   4476.51270       2.91556556E-04  -61.6867943       6.94069968E-07   7.65861988       3.71325505E-03   117.164032       1.10396218E-06   64590.7383       8.43172520E-03 -0.189331740       3.80663110E-08   144018.109       5.26186218E-03   2.16909266       2.00779755E-06 -0.539341688       3.14142198E-05  -99.3879318      -4.47910764E-07   90789.9141       2.45550252E-03  -390.100281      -1.20981413E-05
   55.7735786      -1.19585025E-06   4505.51123       2.92479672E-04  -3.08519363     -0.138020977      -64905.1680      -8.44930764E-03   114.269066      -2.12207965E-06  0.169641972      -2.74390910E-08  -2.20230532       4.25314875E-06   144070.312       5.26451273E-03  -69.0092163      -9.90907662E-04  -91106.5625      -2.46933894E-03  -95.5993805       3.17067279E-05   11.1181936       1.33870799E-06   55.7735786      -1.19585025E-06   4505.51123       2.92479672E-04  -3.08519363     -0.138020977      -64905.1680      -8.44930764E-03   114.269066      -2.12207965E-06  0.169641972      -2.74390910E-08  -2.20230532       4.25314875E-06   144070.312       5.26451273E-03  -69.0092163      -9.90907662E-04  -91106.5625      -2.46933894E-03  -95.5993805       3.17067279E-05   11.1181936       1.33870799E-06   55.7735786      -1.19585025E-06   4505.51123       2.92479672E-04  -3.08519363     -0.138020977      -64905.1680      -8.44930764E-03   114.269066      -2.12207965E-06  0.169641972      -2.74390910E-08  -2.20230532       4.25314875E-06   144070.312       5.26451273E-03  -69.0092163      -9.90907662E-04  -91106.5625      -2.46933894E-03  -95.5993805       3.17067279E-05   11.1181936       1.33870799E-06
  -1.81379056       1.94832683E-05  -11.3630009      -5.52356250E-05  -44246.5820      -83.4410019      -116.210403       6.43795764E-04  -13.2807379       5.34009188E-04   1.37928438      -1.46090988E-05  -3.89257002       2.20604252E-05  -139.685562      -1.38833464E-04   74881.0625     -0.597699761       1004.87891       6.56086195E-04  -24.0950508       1.74093249E-04  0.110756189      -2.36975026E-07  -1.81379056       1.94832683E-05  -11.3630009      -5.52356250E-05  -44246.5820      -83.4410019      -116.210403       6.43795764E-04  -13.2807379       5.34009188E-04   1.37928438      -1.46090988E-05  -3.89257002       2.20604252E-05  -139.685562      -1.38833464E-04   74881.0625     -0.597699761       1004.87891       6.56086195E-04  -24.0950508       1.74093249E-04  0.110756189      -2.36975026E-07  -1.81379056       1.94832683E-05  -11.3630009      -5.52356250E-05  -44246.5820      -83.4410019      -116.210403       6.43795764E-04  -13.2807379       5.34009188E-04   1.37928438      -1.46090988E-05  -3.89257002       2.20604252E-05  -139.685562      -1.38833464E-04   74881.0625     -0.597699761       1004.87891       6.56086195E-04  -24.0950508       1.74093249E-04  0.110756189      -2.36975026E-07
