
      0   2709   2358      6
    1 -0.1059208E+01  0.1981639E+01 -0.5595789E+00 -0.5854142E-01  0.1095236E+00 -0.9922588E+00  0.3180040E+00
    1 -0.7668024E+00  0.1434587E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1 -0.6522566E+00  0.2150203E+01 -0.5595789E+00 -0.3604977E-01  0.1188400E+00 -0.9922588E+00  0.3180039E+00
    1 -0.4721945E+00  0.1556617E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619522E+00
    1 -0.2202401E+00  0.2236136E+01 -0.5595790E+00 -0.1217249E-01  0.1235895E+00 -0.9922588E+00  0.3180037E+00
    1 -0.1594405E+00  0.1618828E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.2202401E+00  0.2236136E+01 -0.5595789E+00  0.1217249E-01  0.1235895E+00 -0.9922588E+00  0.3180037E+00
    1  0.1594405E+00  0.1618828E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.6522567E+00  0.2150203E+01 -0.5595789E+00  0.3604976E-01  0.1188399E+00 -0.9922588E+00  0.3180040E+00
    1  0.4721946E+00  0.1556617E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619522E+00
    1  0.1059208E+01  0.1981638E+01 -0.5595789E+00  0.5854142E-01  0.1095236E+00 -0.9922588E+00  0.3180040E+00
    1  0.7668024E+00  0.1434587E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.1425454E+01  0.1736920E+01 -0.5595789E+00  0.7878385E-01  0.9599811E-01 -0.9922588E+00  0.3180039E+00
    1  0.1031942E+01  0.1257426E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619523E+00
    1  0.1736920E+01  0.1425454E+01 -0.5595789E+00  0.9599812E-01  0.7878385E-01 -0.9922588E+00  0.3180038E+00
    1  0.1257426E+01  0.1031942E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619523E+00
    1  0.1981639E+01  0.1059208E+01 -0.5595789E+00  0.1095236E+00  0.5854142E-01 -0.9922588E+00  0.3180040E+00
    1  0.1434587E+01  0.7668024E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.2150203E+01  0.6522566E+00 -0.5595789E+00  0.1188400E+00  0.3604977E-01 -0.9922588E+00  0.3180039E+00
    1  0.1556617E+01  0.4721945E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619522E+00
    1  0.2236136E+01  0.2202401E+00 -0.5595790E+00  0.1235895E+00  0.1217249E-01 -0.9922588E+00  0.3180037E+00
    1  0.1618828E+01  0.1594405E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.2236136E+01 -0.2202401E+00 -0.5595789E+00  0.1235895E+00 -0.1217249E-01 -0.9922588E+00  0.3180037E+00
    1  0.1618828E+01 -0.1594405E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.2150203E+01 -0.6522567E+00 -0.5595789E+00  0.1188399E+00 -0.3604976E-01 -0.9922588E+00  0.3180040E+00
    1  0.1556617E+01 -0.4721946E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619522E+00
    1  0.1981638E+01 -0.1059208E+01 -0.5595789E+00  0.1095236E+00 -0.5854142E-01 -0.9922588E+00  0.3180040E+00
    1  0.1434587E+01 -0.7668024E+00 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.1736920E+01 -0.1425454E+01 -0.5595789E+00  0.9599811E-01 -0.7878385E-01 -0.9922588E+00  0.3180039E+00
    1  0.1257426E+01 -0.1031942E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619523E+00
    1  0.1425454E+01 -0.1736920E+01 -0.5595789E+00  0.7878385E-01 -0.9599812E-01 -0.9922588E+00  0.3180038E+00
    1  0.1031942E+01 -0.1257426E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619523E+00
    1  0.1059208E+01 -0.1981639E+01 -0.5595789E+00  0.5854142E-01 -0.1095236E+00 -0.9922588E+00  0.3180040E+00
    1  0.7668024E+00 -0.1434587E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619521E+00
    1  0.6522566E+00 -0.2150203E+01 -0.5595789E+00  0.3604977E-01 -0.1188400E+00 -0.9922588E+00  0.3180039E+00
    1  0.4721945E+00 -0.1556617E+01 -0.6070000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1619522E+00
    1  0.2202401E+00 -0.2236136E+01 -0.5595790E+00  0.1217249E-01 -0.1235895E+00 -0.9922588E+00  0.3180037E+00
    1 -0.4307599E+00 -0.4373579E+01 -0.2907701E+00 -0.1217246E-01 -0.1235894E+00 -0.9922587E+00  0.6259710E+00
    1 -0.3604646E+00 -0.3659859E+01 -0.3805287E+00 -0.1217250E-01 -0.1235895E+00 -0.9922588E+00  0.5233148E+00
    1  0.4307599E+00 -0.4373579E+01 -0.2907701E+00  0.1217246E-01 -0.1235894E+00 -0.9922587E+00  0.6259710E+00
    1 -0.2902617E+00 -0.2947076E+01 -0.4701697E+00 -0.1217245E-01 -0.1235895E+00 -0.9922588E+00  0.4206595E+00
    1  0.3604646E+00 -0.3659859E+01 -0.3805288E+00  0.1217250E-01 -0.1235895E+00 -0.9922588E+00  0.5233148E+00
    1  0.2902617E+00 -0.2947077E+01 -0.4701697E+00  0.1217245E-01 -0.1235895E+00 -0.9922588E+00  0.4206595E+00
    1 -0.1275726E+01 -0.4205505E+01 -0.2907701E+00 -0.3604968E-01 -0.1188399E+00 -0.9922587E+00  0.6259716E+00
    1 -0.1067542E+01 -0.3519213E+01 -0.3805287E+00 -0.3604973E-01 -0.1188401E+00 -0.9922588E+00  0.5233147E+00
    1 -0.8596302E+00 -0.2833822E+01 -0.4701697E+00 -0.3604978E-01 -0.1188400E+00 -0.9922588E+00  0.4206597E+00
    1 -0.2071667E+01 -0.3875816E+01 -0.2907701E+00 -0.5854154E-01 -0.1095236E+00 -0.9922587E+00  0.6259708E+00
    1 -0.1733594E+01 -0.3243325E+01 -0.3805288E+00 -0.5854148E-01 -0.1095235E+00 -0.9922588E+00  0.5233155E+00
    1 -0.1395964E+01 -0.2611665E+01 -0.4701698E+00 -0.5854156E-01 -0.1095236E+00 -0.9922588E+00  0.4206597E+00
    1 -0.2787994E+01 -0.3397181E+01 -0.2907701E+00 -0.7878380E-01 -0.9599824E-01 -0.9922587E+00  0.6259704E+00
    1 -0.2333025E+01 -0.2842798E+01 -0.3805287E+00 -0.7878365E-01 -0.9599820E-01 -0.9922588E+00  0.5233151E+00
    1 -0.1878652E+01 -0.2289144E+01 -0.4701698E+00 -0.7878367E-01 -0.9599820E-01 -0.9922587E+00  0.4206597E+00
    1 -0.3397181E+01 -0.2787994E+01 -0.2907701E+00 -0.9599824E-01 -0.7878380E-01 -0.9922587E+00  0.6259704E+00
    1 -0.2842799E+01 -0.2333025E+01 -0.3805288E+00 -0.9599820E-01 -0.7878365E-01 -0.9922588E+00  0.5233151E+00
    1 -0.2289144E+01 -0.1878652E+01 -0.4701697E+00 -0.9599820E-01 -0.7878367E-01 -0.9922587E+00  0.4206597E+00
    1 -0.3875815E+01 -0.2071667E+01 -0.2907701E+00 -0.1095236E+00 -0.5854154E-01 -0.9922587E+00  0.6259708E+00
    1 -0.3243325E+01 -0.1733594E+01 -0.3805287E+00 -0.1095235E+00 -0.5854148E-01 -0.9922588E+00  0.5233155E+00
    1 -0.2611665E+01 -0.1395964E+01 -0.4701698E+00 -0.1095236E+00 -0.5854156E-01 -0.9922588E+00  0.4206597E+00
    1 -0.4205504E+01 -0.1275726E+01 -0.2907700E+00 -0.1188399E+00 -0.3604968E-01 -0.9922587E+00  0.6259716E+00
    1 -0.3519213E+01 -0.1067542E+01 -0.3805288E+00 -0.1188401E+00 -0.3604973E-01 -0.9922588E+00  0.5233147E+00
    1 -0.2833822E+01 -0.8596303E+00 -0.4701698E+00 -0.1188400E+00 -0.3604978E-01 -0.9922588E+00  0.4206597E+00
    1 -0.4373579E+01 -0.4307599E+00 -0.2907701E+00 -0.1235894E+00 -0.1217246E-01 -0.9922587E+00  0.6259710E+00
    1 -0.3659859E+01 -0.3604646E+00 -0.3805288E+00 -0.1235895E+00 -0.1217250E-01 -0.9922588E+00  0.5233148E+00
    1 -0.2947076E+01 -0.2902617E+00 -0.4701697E+00 -0.1235895E+00 -0.1217245E-01 -0.9922588E+00  0.4206595E+00
    1 -0.4373579E+01  0.4307599E+00 -0.2907701E+00 -0.1235894E+00  0.1217246E-01 -0.9922587E+00  0.6259710E+00
    1 -0.3659859E+01  0.3604646E+00 -0.3805287E+00 -0.1235895E+00  0.1217250E-01 -0.9922588E+00  0.5233148E+00
    1 -0.2947076E+01  0.2902617E+00 -0.4701697E+00 -0.1235895E+00  0.1217245E-01 -0.9922588E+00  0.4206595E+00
    1 -0.4205505E+01  0.1275726E+01 -0.2907701E+00 -0.1188399E+00  0.3604968E-01 -0.9922587E+00  0.6259716E+00
    1 -0.3519213E+01  0.1067542E+01 -0.3805287E+00 -0.1188401E+00  0.3604973E-01 -0.9922588E+00  0.5233147E+00
    1 -0.2833822E+01  0.8596302E+00 -0.4701697E+00 -0.1188400E+00  0.3604978E-01 -0.9922588E+00  0.4206597E+00
    1 -0.3875816E+01  0.2071667E+01 -0.2907701E+00 -0.1095236E+00  0.5854154E-01 -0.9922587E+00  0.6259708E+00
    1 -0.3243325E+01  0.1733594E+01 -0.3805288E+00 -0.1095235E+00  0.5854148E-01 -0.9922588E+00  0.5233155E+00
    1 -0.2611665E+01  0.1395964E+01 -0.4701698E+00 -0.1095236E+00  0.5854156E-01 -0.9922588E+00  0.4206597E+00
    1 -0.3397181E+01  0.2787994E+01 -0.2907701E+00 -0.9599824E-01  0.7878380E-01 -0.9922587E+00  0.6259704E+00
    1 -0.2842798E+01  0.2333025E+01 -0.3805287E+00 -0.9599820E-01  0.7878365E-01 -0.9922588E+00  0.5233151E+00
    1 -0.2289144E+01  0.1878652E+01 -0.4701698E+00 -0.9599820E-01  0.7878367E-01 -0.9922587E+00  0.4206597E+00
    1 -0.2787994E+01  0.3397181E+01 -0.2907701E+00 -0.7878380E-01  0.9599824E-01 -0.9922587E+00  0.6259704E+00
    1 -0.2333025E+01  0.2842799E+01 -0.3805288E+00 -0.7878365E-01  0.9599820E-01 -0.9922588E+00  0.5233151E+00
    1 -0.1878652E+01  0.2289144E+01 -0.4701697E+00 -0.7878367E-01  0.9599820E-01 -0.9922587E+00  0.4206597E+00
    1 -0.2071667E+01  0.3875815E+01 -0.2907701E+00 -0.5854154E-01  0.1095236E+00 -0.9922587E+00  0.6259708E+00
    1 -0.1733594E+01  0.3243325E+01 -0.3805287E+00 -0.5854148E-01  0.1095235E+00 -0.9922588E+00  0.5233155E+00
    1 -0.1395964E+01  0.2611665E+01 -0.4701698E+00 -0.5854156E-01  0.1095236E+00 -0.9922588E+00  0.4206597E+00
    1 -0.1275726E+01  0.4205504E+01 -0.2907700E+00 -0.3604968E-01  0.1188399E+00 -0.9922587E+00  0.6259716E+00
    1 -0.1067542E+01  0.3519213E+01 -0.3805288E+00 -0.3604973E-01  0.1188401E+00 -0.9922588E+00  0.5233147E+00
    1 -0.8596303E+00  0.2833822E+01 -0.4701698E+00 -0.3604978E-01  0.1188400E+00 -0.9922588E+00  0.4206597E+00
    1 -0.4307599E+00  0.4373579E+01 -0.2907701E+00 -0.1217246E-01  0.1235894E+00 -0.9922587E+00  0.6259710E+00
    1 -0.3604646E+00  0.3659859E+01 -0.3805288E+00 -0.1217250E-01  0.1235895E+00 -0.9922588E+00  0.5233148E+00
    1 -0.2902617E+00  0.2947076E+01 -0.4701697E+00 -0.1217245E-01  0.1235895E+00 -0.9922588E+00  0.4206595E+00
    1  0.4307599E+00  0.4373579E+01 -0.2907701E+00  0.1217246E-01  0.1235894E+00 -0.9922587E+00  0.6259710E+00
    1  0.3604646E+00  0.3659859E+01 -0.3805287E+00  0.1217250E-01  0.1235895E+00 -0.9922588E+00  0.5233148E+00
    1  0.2902617E+00  0.2947076E+01 -0.4701697E+00  0.1217245E-01  0.1235895E+00 -0.9922588E+00  0.4206595E+00
    1  0.1275726E+01  0.4205505E+01 -0.2907701E+00  0.3604968E-01  0.1188399E+00 -0.9922587E+00  0.6259716E+00
    1  0.1067542E+01  0.3519213E+01 -0.3805287E+00  0.3604973E-01  0.1188401E+00 -0.9922588E+00  0.5233147E+00
    1  0.8596302E+00  0.2833822E+01 -0.4701697E+00  0.3604978E-01  0.1188400E+00 -0.9922588E+00  0.4206597E+00
    1  0.2071667E+01  0.3875816E+01 -0.2907701E+00  0.5854154E-01  0.1095236E+00 -0.9922587E+00  0.6259708E+00
    1  0.1733594E+01  0.3243325E+01 -0.3805288E+00  0.5854148E-01  0.1095235E+00 -0.9922588E+00  0.5233155E+00
    1  0.1395964E+01  0.2611665E+01 -0.4701698E+00  0.5854156E-01  0.1095236E+00 -0.9922588E+00  0.4206597E+00
    1  0.2787994E+01  0.3397181E+01 -0.2907701E+00  0.7878380E-01  0.9599824E-01 -0.9922587E+00  0.6259704E+00
    1  0.2333025E+01  0.2842798E+01 -0.3805287E+00  0.7878365E-01  0.9599820E-01 -0.9922588E+00  0.5233151E+00
    1  0.1878652E+01  0.2289144E+01 -0.4701698E+00  0.7878367E-01  0.9599820E-01 -0.9922587E+00  0.4206597E+00
    1  0.3397181E+01  0.2787994E+01 -0.2907701E+00  0.9599824E-01  0.7878380E-01 -0.9922587E+00  0.6259704E+00
    1  0.2842799E+01  0.2333025E+01 -0.3805288E+00  0.9599820E-01  0.7878365E-01 -0.9922588E+00  0.5233151E+00
    1  0.2289144E+01  0.1878652E+01 -0.4701697E+00  0.9599820E-01  0.7878367E-01 -0.9922587E+00  0.4206597E+00
    1  0.3875815E+01  0.2071667E+01 -0.2907701E+00  0.1095236E+00  0.5854154E-01 -0.9922587E+00  0.6259708E+00
    1  0.3243325E+01  0.1733594E+01 -0.3805287E+00  0.1095235E+00  0.5854148E-01 -0.9922588E+00  0.5233155E+00
    1  0.2611665E+01  0.1395964E+01 -0.4701698E+00  0.1095236E+00  0.5854156E-01 -0.9922588E+00  0.4206597E+00
    1  0.4205504E+01  0.1275726E+01 -0.2907700E+00  0.1188399E+00  0.3604968E-01 -0.9922587E+00  0.6259716E+00
    1  0.3519213E+01  0.1067542E+01 -0.3805288E+00  0.1188401E+00  0.3604973E-01 -0.9922588E+00  0.5233147E+00
    1  0.2833822E+01  0.8596303E+00 -0.4701698E+00  0.1188400E+00  0.3604978E-01 -0.9922588E+00  0.4206597E+00
    1  0.4373579E+01  0.4307599E+00 -0.2907701E+00  0.1235894E+00  0.1217246E-01 -0.9922587E+00  0.6259710E+00
    1  0.3659859E+01  0.3604646E+00 -0.3805288E+00  0.1235895E+00  0.1217250E-01 -0.9922588E+00  0.5233148E+00
    1  0.2947076E+01  0.2902617E+00 -0.4701697E+00  0.1235895E+00  0.1217245E-01 -0.9922588E+00  0.4206595E+00
    1  0.4373579E+01 -0.4307599E+00 -0.2907701E+00  0.1235894E+00 -0.1217246E-01 -0.9922587E+00  0.6259710E+00
    1  0.3659859E+01 -0.3604646E+00 -0.3805287E+00  0.1235895E+00 -0.1217250E-01 -0.9922588E+00  0.5233148E+00
    1  0.2947076E+01 -0.2902617E+00 -0.4701697E+00  0.1235895E+00 -0.1217245E-01 -0.9922588E+00  0.4206595E+00
    1  0.4205505E+01 -0.1275726E+01 -0.2907701E+00  0.1188399E+00 -0.3604968E-01 -0.9922587E+00  0.6259716E+00
    1  0.3519213E+01 -0.1067542E+01 -0.3805287E+00  0.1188401E+00 -0.3604973E-01 -0.9922588E+00  0.5233147E+00
    1  0.2833822E+01 -0.8596302E+00 -0.4701697E+00  0.1188400E+00 -0.3604978E-01 -0.9922588E+00  0.4206597E+00
    1  0.3875816E+01 -0.2071667E+01 -0.2907701E+00  0.1095236E+00 -0.5854154E-01 -0.9922587E+00  0.6259708E+00
    1  0.3243325E+01 -0.1733594E+01 -0.3805288E+00  0.1095235E+00 -0.5854148E-01 -0.9922588E+00  0.5233155E+00
    1  0.2611665E+01 -0.1395964E+01 -0.4701698E+00  0.1095236E+00 -0.5854156E-01 -0.9922588E+00  0.4206597E+00
    1  0.3397181E+01 -0.2787994E+01 -0.2907701E+00  0.9599824E-01 -0.7878380E-01 -0.9922587E+00  0.6259704E+00
    1  0.2842798E+01 -0.2333025E+01 -0.3805287E+00  0.9599820E-01 -0.7878365E-01 -0.9922588E+00  0.5233151E+00
    1  0.2289144E+01 -0.1878652E+01 -0.4701698E+00  0.9599820E-01 -0.7878367E-01 -0.9922587E+00  0.4206597E+00
    1  0.2787994E+01 -0.3397181E+01 -0.2907701E+00  0.7878380E-01 -0.9599824E-01 -0.9922587E+00  0.6259704E+00
    1  0.2333025E+01 -0.2842799E+01 -0.3805288E+00  0.7878365E-01 -0.9599820E-01 -0.9922588E+00  0.5233151E+00
    1  0.1878652E+01 -0.2289144E+01 -0.4701697E+00  0.7878367E-01 -0.9599820E-01 -0.9922587E+00  0.4206597E+00
    1  0.2071667E+01 -0.3875815E+01 -0.2907701E+00  0.5854154E-01 -0.1095236E+00 -0.9922587E+00  0.6259708E+00
    1  0.1733594E+01 -0.3243325E+01 -0.3805287E+00  0.5854148E-01 -0.1095235E+00 -0.9922588E+00  0.5233155E+00
    1  0.1395964E+01 -0.2611665E+01 -0.4701698E+00  0.5854156E-01 -0.1095236E+00 -0.9922588E+00  0.4206597E+00
    1  0.1275726E+01 -0.4205504E+01 -0.2907700E+00  0.3604968E-01 -0.1188399E+00 -0.9922587E+00  0.6259716E+00
    1  0.1067542E+01 -0.3519213E+01 -0.3805288E+00  0.3604973E-01 -0.1188401E+00 -0.9922588E+00  0.5233147E+00
    1  0.8596303E+00 -0.2833822E+01 -0.4701698E+00  0.3604978E-01 -0.1188400E+00 -0.9922588E+00  0.4206597E+00
    1 -0.1359354E+01 -0.5732033E-01 -0.2023333E+00  0.9951846E+00  0.9801908E-01  0.0000000E+00  0.5244270E-01
    1 -0.1350612E+01 -0.1460863E+00 -0.4046667E+00  0.9951847E+00  0.9801672E-01 -0.6708619E-06  0.8121250E-01
    1 -0.1341869E+01 -0.2348523E+00 -0.2023333E+00  0.9951852E+00  0.9801244E-01  0.0000000E+00  0.2876980E-01
    1 -0.1322052E+01 -0.3214157E+00 -0.2023333E+00  0.9569407E+00  0.2902837E+00  0.0000000E+00  0.5244279E-01
    1 -0.1296160E+01 -0.4067707E+00 -0.4046666E+00  0.9569407E+00  0.2902832E+00 -0.1261447E-06  0.8121269E-01
    1 -0.1270268E+01 -0.4921257E+00 -0.2023333E+00  0.9569410E+00  0.2902825E+00  0.0000000E+00  0.2876990E-01
    1 -0.1233945E+01 -0.5731593E+00 -0.2023333E+00  0.8819202E+00  0.4713987E+00  0.0000000E+00  0.5244245E-01
    1 -0.1191898E+01 -0.6518226E+00 -0.4046667E+00  0.8819201E+00  0.4713988E+00  0.5733860E-07  0.8121253E-01
